id ; type ; latitude ; longitude ; description ; title ; 
2f00a355a6 ; 6 ; 49.575329 ; 0.4838809999999967 ; 76210 Bolbec, France ;  ; 
bd742d300d ; 6 ; 49.48242 ; 1.7459179999999606 ; 76220 Ferrières-en-Bray, France ;  ; 
c10aa39173 ; 6 ; 49.4826616 ; 1.7245632999999998 ; 76220 Gournay-en-Bray, France ;  ; 
9121df94c7 ; 6 ; 50.030264 ; 1.3861670000000004 ; 76260 Étalondes, France ;  ; 
1490f4beb5 ; 6 ; 49.732992 ; 1.578249000000028 ; 76270 Flamets-Frétils, France ;  ; 
825587b129 ; 6 ; 49.732771 ; 1.4418909999999414 ; 76270 Neufchâtel-en-Bray, France ;  ; 
7d674815a8 ; 6 ; 49.639566 ; 0.22308699999996406 ; 76280 Gonneville-la-Mallet, France ;  ; 
aa94aededc ; 6 ; 49.847889 ; 1.5684509999999818 ; 76340 Foucarmont, France ;  ; 
d6a6fa34f7 ; 6 ; 49.76861 ; 1.7521189999999933 ; 76390 Aumale, France ;  ; 
8a03e41ea6 ; 6 ; 49.713935 ; 0.4006060000000389 ; 76400 Tourville-les-Ifs, France ;  ; 
9f91152287 ; 6 ; 49.566232 ; 0.3121610000000601 ; 76430 Étainhus, France ;  ; 
9878cb6559 ; 6 ; 49.613311 ; 1.5458859999999959 ; 76440 Forges-les-Eaux, France ;  ; 
5205ce0a40 ; 6 ; 49.755382 ; 0.7221418999999969 ; 76450 Saint-Vaast-Dieppedalle, France ;  ; 
02920abb80 ; 6 ; 49.4824089 ; 0.8755280000000312 ; 76480 Duclair, France ;  ; 
dfd4023907 ; 6 ; 49.52309 ; 0.8829080000000431 ; 76480 Saint-Paër, France ;  ; 
397e8996bb ; 6 ; 49.38802099999999 ; 1.2015499000000318 ; 76520 Boos, France ;  ; 
db7feabe28 ; 6 ; 49.766608 ; 0.5422019999999748 ; 76540 Theuville-aux-Maillots, France ;  ; 
07cf71bd72 ; 6 ; 49.721286 ; 0.7849780000000237 ; 76560 Doudeville, France ;  ; 
06fc805871 ; 6 ; 49.75129099999999 ; 0.8667030000000295 ; 76560 Reuville, France ;  ; 
1851112f0a ; 6 ; 49.80577 ; 1.0526350000000093 ; 76590 Bertreville-Saint-Ouen, France ;  ; 
6a75f65c65 ; 6 ; 49.897017 ; 1.2649790000000394 ; 76630 Envermeu, France ;  ; 
59182ec850 ; 6 ; 49.93942999999999 ; 1.3212190000000419 ; 76630 Saint-Quentin-au-Bosc, France ;  ; 
3e8ce4eefd ; 6 ; 49.94321799999999 ; 1.2615809999999783 ; 76630 Tourville-la-Chapelle, France ;  ; 
54a2e3fcb0 ; 6 ; 49.94321799999999 ; 1.2615809999999783 ; 76630 Tourville-la-Chapelle, France ;  ; 
6f37f8e68e ; 6 ; 49.888603 ; 1.4306669999999713 ; 76660 Fresnoy-Folny, France ;  ; 
fdfc265c24 ; 6 ; 49.832774 ; 1.4027869999999893 ; 76660 Londinières, France ;  ; 
6a7ea59353 ; 6 ; 49.589161 ; 1.0338600000000042 ; 76690 Sierville, France ;  ; 
981ee23c8a ; 6 ; 49.584879 ; 1.3575980000000527 ; 76750 Buchy, France ;  ; 
38c4a090be ; 6 ; 49.567761 ; 1.2945509999999558 ; 76750 Vieux-Manoir, France ;  ; 
e8e00a8632 ; 6 ; 49.627077 ; 1.1750769999999875 ; 76850 Bosc-le-Hard, France ;  ; 
3426c3e271 ; 6 ; 49.680262 ; 1.0442768999999998 ; 76890 Totes, France ;  ; 
defeca7143 ; 6 ; 48.789808 ; 1.601126000000022 ; 78550 Houdan, France ;  ; 
b90ae5724e ; 6 ; 48.945514 ; 1.5327949999999646 ; 78980 Bréval, France ;  ; 
d322fc5421 ; 6 ; 49.77516 ; 1.8644570000000158 ; 80590 Lignières-Châtelain, France ;  ; 
655dd15ebd ; 6 ; 49.846762 ; 1.902920999999992 ; 80640 Hornoy-le-Bourg, France ;  ; 
8b7d43c629 ; 6 ; 49.86809 ; 2.5179640000000063 ; 80800 Villers-Bretonneux, France ;  ; 
f0be03cff8 ; 6 ; 49.100706 ; 2.128767000000039 ; 95300 Hérouville-en-Vexin, France ;  ; 
49c9d3025d ; 6 ; 49.091357 ; 1.9043940000000248 ; 95450 Théméricourt, France ;  ; 
531a318e3c ; 6 ; 49.608012 ; 0.6276609999999891 ; Alvimare, France ;  ; 
ed290d9ace ; 6 ; 49.53445199999999 ; 0.5970589999999447 ; Auberville-la-Campagne, France ;  ; 
3031bd002c ; 6 ; 49.4388099 ; 1.3068989999999303 ; Auzouville-sur-Ry, France ;  ; 
bfef93856f ; 6 ; 49.901187 ; 2.4487750000000688 ; Daours, France ;  ; 
11f5c057f7 ; 6 ; 49.292163 ; 1.0069100000000617 ; Elbeuf, France ;  ; 
ecc195ddec ; 6 ; 49.818033 ; 0.8922939999999926 ; Gruchet-Saint-Siméon, France ;  ; 
49bca2eab1 ; 6 ; 48.90835 ; 0.7482609999999568 ; La Neuve-Lyre, France ;  ; 
56076889dd ; 6 ; 49.542482 ; 0.9348959999999806 ; Le Saussay, 76360 Villers-Écalles, France ;  ; 
629599f8ac ; 6 ; 49.785356 ; 1.229176999999936 ; Les Grandes-Ventes, France ;  ; 
589098445d ; 6 ; 49.008107 ; 1.9163189999999304 ; Meulan-en-Yvelines, France ;  ; 
61dfab0354 ; 6 ; 49.49347400000001 ; 1.481779999999958 ; Nolléval, France ;  ; 
4d4bb465bc ; 6 ; 49.812932 ; 2.702128000000016 ; Rosières-en-Santerre, France ;  ; 
7f4a1cce4c ; 6 ; 49.81839799999999 ; 1.2627649999999448 ; Saint-Vaast-d'Équiqueville, France ;  ; 
380a82f8a5 ; 6 ; 48.72063199999999 ; 1.3558590000000095 ; Vernouillet, France ;  ; 
